#{"t_start": 1664969536.207807, "env_id": null}
r,l,t
-44.0,44,559.461052
-51.0,51,559.477863
-51.0,51,559.482061
-10.0,10,559.518364
-25.0,25,559.563202
-14.0,14,559.577598
-51.0,51,559.58198
-14.0,14,559.634774
-15.0,15,559.643246
-51.0,51,559.692037
-23.0,23,559.728219
-24.0,24,559.740624
-8.0,8,559.76081
-2.0,2,559.768946
-51.0,51,559.772965
-3.0,3,559.78101
-8.0,8,559.812424
-2.0,2,559.819944
-12.0,12,559.819989
-8.0,8,559.853105
-51.0,51,559.885292
-13.0,13,559.891085
-43.0,43,559.896998
-27.0,27,560.005278
-51.0,51,560.008271
-2.0,2,560.014008
-51.0,51,560.062793
-51.0,51,560.069033
-14.0,14,560.113446
-14.0,14,560.121003
-51.0,51,560.168286
-51.0,51,560.181187
-32.0,32,560.239035
-51.0,51,560.298814
-14.0,14,560.351082
-51.0,51,560.36434
-36.0,36,560.372664
-51.0,51,560.377007
-22.0,22,560.447517
-8.0,8,560.473214
-45.0,45,560.500375
-51.0,51,560.526877
-51.0,51,560.533168
-13.0,13,560.566562
-51.0,51,560.641439
-51.0,51,560.680921
-30.0,30,560.6853
-9.0,9,560.719737
-51.0,51,560.728844
-3.0,3,560.732951
-15.0,15,560.796638
-32.0,32,560.821229
-51.0,51,560.859333
-51.0,51,560.942814
-51.0,51,561.009162
-51.0,51,561.0328
-51.0,51,561.070769
-13.0,13,561.116639
-47.0,47,561.129177
-51.0,51,561.199939
-51.0,51,561.225223
-26.0,26,561.290762
-51.0,51,561.299324
-23.0,23,561.303504
-51.0,51,561.312167
-14.0,14,561.367351
-21.0,21,561.381506
-30.0,30,561.398581
-51.0,51,561.481456
-51.0,51,561.552104
-51.0,51,561.573423
-51.0,51,561.598172
-32.0,32,561.614625
-15.0,15,561.63545
-51.0,51,561.760252
-46.0,46,561.799114
-51.0,51,561.803431
-51.0,51,561.841207
-22.0,22,561.849339
-20.0,20,561.882358
-22.0,22,561.894332
-15.0,15,561.953579
-5.0,5,561.970795
-2.0,2,561.979022
-8.0,8,562.011528
-47.0,47,562.027852
-51.0,51,562.051891
-51.0,51,562.075367
-5.0,5,562.089731
-23.0,23,562.089782
-24.0,24,562.121253
-51.0,51,562.191402
-4.0,4,562.203249
-51.0,51,562.257742
-51.0,51,562.257796
-5.0,5,562.278447
-8.0,8,562.293206
-51.0,51,562.307433
-9.0,9,562.338973
-31.0,31,564.640866
-51.0,51,564.640917
-21.0,21,564.716659
-51.0,51,564.736152
-51.0,51,564.760623
-11.0,11,564.760674
-47.0,47,564.834381
-19.0,19,564.849403
-27.0,27,564.856486
-6.0,6,564.872244
-3.0,3,564.88394
-14.0,14,564.910284
-14.0,14,564.937229
-51.0,51,564.973852
-3.0,3,564.985603
-51.0,51,565.032095
-49.0,49,565.103119
-49.0,49,565.130399
-27.0,27,565.138534
-18.0,18,565.17735
-11.0,11,565.186626
-51.0,51,565.191069
-22.0,22,565.276535
-51.0,51,565.335788
-51.0,51,565.374339
-51.0,51,565.383412
-4.0,4,565.388004
-14.0,14,565.442565
-51.0,51,565.463387
-14.0,14,565.493992
-51.0,51,565.533454
-39.0,39,565.543813
-9.0,9,565.574172
-29.0,29,565.624773
-37.0,37,565.624828
-5.0,5,565.647904
-51.0,51,565.766217
-5.0,5,565.786762
-51.0,51,565.795835
-51.0,51,565.849666
-51.0,51,565.871298
-9.0,9,565.887455
-13.0,13,565.940859
-4.0,4,565.956645
-22.0,22,565.960707
-45.0,45,565.976588
-7.0,7,565.984335
-7.0,7,566.004654
-51.0,51,566.009003
-28.0,28,566.070313
-7.0,7,566.089383
-29.0,29,566.103968
-39.0,39,566.118273
-3.0,3,566.126814
-18.0,18,566.144042
-43.0,43,566.152712
-10.0,10,566.191816
-11.0,11,566.206494
-19.0,19,566.210576
-12.0,12,566.244202
-10.0,10,566.252456
-4.0,4,566.260272
-10.0,10,566.290805
-51.0,51,566.307487
-13.0,13,566.312064
-14.0,14,566.354469
-9.0,9,566.354522
-51.0,51,566.422712
-17.0,17,566.49308
-51.0,51,566.524403
-17.0,17,566.559996
-51.0,51,566.56404
-51.0,51,566.571057
-15.0,15,566.629882
-3.0,3,566.642154
-17.0,17,566.642215
-20.0,20,566.654471
-7.0,7,566.682338
-51.0,51,566.743667
-20.0,20,566.769374
-36.0,36,566.793891
-51.0,51,566.851353
-27.0,27,566.851403
-21.0,21,566.872205
-7.0,7,566.895329
-51.0,51,566.945542
-51.0,51,567.033983
-51.0,51,567.034035
-11.0,11,567.083605
-51.0,51,567.09099
-51.0,51,567.165682
-51.0,51,567.253665
-5.0,5,567.273561
-44.0,44,567.27736
-51.0,51,567.298689
-51.0,51,567.376792
-23.0,23,567.388086
-20.0,20,567.439541
-2.0,2,567.445472
-51.0,51,567.457315
-51.0,51,567.460556
-12.0,12,567.508315
-7.0,7,567.53868
-51.0,51,567.57663
-26.0,26,567.64658
-51.0,51,567.650694
-47.0,47,567.650741
-13.0,13,567.700675
-18.0,18,567.726225
-7.0,7,567.730006
-3.0,3,567.742031
-51.0,51,567.787354
-26.0,26,567.833535
-51.0,51,567.862486
-15.0,15,567.895303
-51.0,51,567.951933
-51.0,51,567.988413
-51.0,51,568.064025
-51.0,51,568.092263
-9.0,9,568.117972
-51.0,51,568.139402
-23.0,23,568.143392
-13.0,13,568.172715
-51.0,51,568.185439
-51.0,51,568.332327
-51.0,51,568.336957
-50.0,50,568.363357
-51.0,51,568.37992
-4.0,4,568.379986
-21.0,21,568.420739
-25.0,25,568.464079
-26.0,26,568.467269
-51.0,51,568.511566
-15.0,15,568.511636
-21.0,21,568.526428
-51.0,51,568.586263
-4.0,4,568.598228
-31.0,31,568.61935
-51.0,51,568.692892
-51.0,51,568.707297
-10.0,10,568.722525
-51.0,51,568.764405
-51.0,51,568.787386
-31.0,31,568.80244
-26.0,26,568.80249
-20.0,20,568.862913
-3.0,3,568.872193
-24.0,24,568.87526
-51.0,51,568.922641
-51.0,51,568.944839
-50.0,50,569.035869
-51.0,51,569.045581
-39.0,39,569.059393
-4.0,4,569.063766
-19.0,19,569.120496
-51.0,51,569.137406
-35.0,35,569.212698
-36.0,36,569.212765
-5.0,5,569.233807
-15.0,15,569.276784
-8.0,8,569.309879
-51.0,51,569.335248
-51.0,51,569.358032
-29.0,29,569.358084
-7.0,7,569.389349
-51.0,51,569.527246
-51.0,51,569.552361
-4.0,4,569.567678
-51.0,51,569.572126
-13.0,13,569.580479
-51.0,51,569.60111
-12.0,12,569.621441
-27.0,27,569.690156
-51.0,51,569.766687
-51.0,51,569.790278
-3.0,3,569.79898
-51.0,51,569.805144
-2.0,2,569.810997
-10.0,10,569.828882
-51.0,51,569.856047
-6.0,6,569.873849
-24.0,24,569.902523
-51.0,51,569.931766
-51.0,51,569.999361
-2.0,2,570.005601
-31.0,31,570.029278
-27.0,27,570.036857
-51.0,51,570.084063
-34.0,34,570.164497
-19.0,19,570.24894
-51.0,51,570.274415
-51.0,51,570.28272
-8.0,8,570.307198
-51.0,51,570.320878
-22.0,22,570.390938
-51.0,51,570.45425
-17.0,17,570.461744
-2.0,2,570.46879
-3.0,3,570.480153
-51.0,51,570.483685
-51.0,51,570.527133
-18.0,18,570.570979
-51.0,51,570.697662
-51.0,51,570.736557
-51.0,51,570.784282
-18.0,18,570.78928
-18.0,18,570.821037
-51.0,51,570.826139
-35.0,35,570.928284
-42.0,42,570.956751
-19.0,19,571.008501
-51.0,51,571.036777
-51.0,51,571.044192
-41.0,41,571.165053
-33.0,33,571.177268
-18.0,18,571.241076
-51.0,51,571.273977
-51.0,51,571.278124
-23.0,23,571.329548
-19.0,19,571.341666
-23.0,23,571.356017
-51.0,51,571.367918
-51.0,51,571.529003
-48.0,48,571.533046
-2.0,2,571.537233
-45.0,45,571.541223
-50.0,50,571.577276
-5.0,5,571.59888
-43.0,43,571.724894
-31.0,31,571.737322
-3.0,3,571.737373
-51.0,51,571.753772
-51.0,51,571.762096
-6.0,6,571.778916
-9.0,9,571.800776
-6.0,6,571.805018
-35.0,35,571.890711
-51.0,51,571.963157
-50.0,50,572.022362
-51.0,51,572.030861
-51.0,51,572.115275
-30.0,30,572.15713
-51.0,51,572.188407
-18.0,18,572.197165
-3.0,3,572.200929
-51.0,51,572.255871
-40.0,40,572.328771
-51.0,51,572.416907
-51.0,51,572.422019
-51.0,51,572.478941
-44.0,44,572.520599
-2.0,2,572.529486
-37.0,37,572.57859
-6.0,6,572.6025
-51.0,51,572.633389
-14.0,14,572.655831
-9.0,9,572.670194
-4.0,4,572.67026
-37.0,37,572.679278
-51.0,51,572.689199
-13.0,13,572.738745
-51.0,51,575.162745
-51.0,51,575.16281
-4.0,4,575.177078
-51.0,51,575.177137
-47.0,47,575.202483
-22.0,22,575.249356
-46.0,46,575.320555
-51.0,51,575.324915
-48.0,48,575.356858
-6.0,6,575.380614
-50.0,50,575.417596
-28.0,28,575.423247
-51.0,51,575.518495
-42.0,42,575.538558
-47.0,47,575.612597
-51.0,51,575.62051
-23.0,23,575.632139
-6.0,6,575.653579
-8.0,8,575.676116
-51.0,51,575.710125
-15.0,15,575.772933
-24.0,24,575.772984
-4.0,4,575.789862
-4.0,4,575.789912
-51.0,51,575.805152
-51.0,51,575.814119
-24.0,24,575.882903
-30.0,30,575.889116
-4.0,4,575.894924
-51.0,51,575.973199
-51.0,51,576.000716
-47.0,47,576.086951
-51.0,51,576.095669
-24.0,24,576.095716
-46.0,46,576.16503
-3.0,3,576.178635
-51.0,51,576.305925
-51.0,51,576.312124
-51.0,51,576.312183
-6.0,6,576.323581
-14.0,14,576.3532
-51.0,51,576.368141
-13.0,13,576.394204
-20.0,20,576.445148
-16.0,16,576.463446
-43.0,43,576.481062
-51.0,51,576.500602
-20.0,20,576.554867
-40.0,40,576.624991
-51.0,51,576.708367
-51.0,51,576.726032
-25.0,25,576.734496
-51.0,51,576.776493
-20.0,20,576.818416
-34.0,34,576.867801
-25.0,25,576.880615
-51.0,51,576.921285
-2.0,2,576.929213
-28.0,28,576.933118
-9.0,9,576.965024
-51.0,51,577.065511
-51.0,51,577.078439
-43.0,43,577.09881
-46.0,46,577.136799
-25.0,25,577.167304
-20.0,20,577.167369
-22.0,22,577.24993
-51.0,51,577.254541
-26.0,26,577.267238
-51.0,51,577.334779
-51.0,51,577.463835
-51.0,51,577.468058
-51.0,51,577.480627
-2.0,2,577.488809
-51.0,51,577.538773
-40.0,40,577.63992
-51.0,51,577.654601
-51.0,51,577.657597
-2.0,2,577.660477
-51.0,51,577.712341
-51.0,51,577.810925
-51.0,51,577.82811
-50.0,50,577.828161
-51.0,51,577.905713
-44.0,44,577.993976
-51.0,51,578.051735
-51.0,51,578.051789
-13.0,13,578.108419
-49.0,49,578.125495
-24.0,24,578.149138
-51.0,51,578.203388
-51.0,51,578.323089
-48.0,48,578.327323
-51.0,51,578.370832
-22.0,22,578.41379
-25.0,25,578.420154
-51.0,51,578.420204
-51.0,51,578.590487
-2.0,2,578.599214
-51.0,51,578.643787
-51.0,51,578.652676
-51.0,51,578.652737
-20.0,20,578.68702
-27.0,27,578.763804
-51.0,51,578.8776
-51.0,51,578.877666
-51.0,51,578.910956
-51.0,51,578.965398
-6.0,6,578.990959
-39.0,39,579.024226
-51.0,51,579.07639
-51.0,51,579.107517
-37.0,37,579.142329
-21.0,21,579.159943
-51.0,51,579.241236
-10.0,10,579.288228
-42.0,42,579.292411
-29.0,29,579.292449
-4.0,4,579.309224
-7.0,7,579.31746
-8.0,8,579.344981
-8.0,8,579.354242
-51.0,51,579.371664
-22.0,22,579.448774
-46.0,46,579.495821
-51.0,51,579.577912
-33.0,33,579.608307
-51.0,51,579.608359
-6.0,6,579.635874
-22.0,22,579.67063
-21.0,21,579.69277
-51.0,51,579.723826
-9.0,9,579.732182
-10.0,10,579.775728
-51.0,51,579.846494
-51.0,51,579.889472
-35.0,35,579.915783
-51.0,51,579.927466
-22.0,22,579.927514
-13.0,13,579.930345
-32.0,32,580.02171
-51.0,51,580.086217
-51.0,51,580.106519
-51.0,51,580.111303
-33.0,33,580.179298
-41.0,41,580.315647
-49.0,49,580.327447
-51.0,51,580.346094
-51.0,51,580.386479
-26.0,26,580.395009
-7.0,7,580.415238
-21.0,21,580.447874
-40.0,40,580.463008
-51.0,51,580.478182
-2.0,2,580.484154
-14.0,14,580.504878
-51.0,51,580.58542
-3.0,3,580.598913
-51.0,51,580.63457
-2.0,2,580.644858
-51.0,51,580.688177
-51.0,51,580.718675
-27.0,27,580.763105
-22.0,22,580.785137
-51.0,51,580.824009
-20.0,20,580.849277
-19.0,19,580.8662
-10.0,10,580.895254
-51.0,51,580.916118
-23.0,23,580.996528
-51.0,51,580.99979
-51.0,51,581.022837
-43.0,43,581.054381
-15.0,15,581.095766
-5.0,5,581.117061
-28.0,28,581.121238
-5.0,5,581.138
-33.0,33,581.146855
-49.0,49,581.265223
-36.0,36,581.291619
-51.0,51,581.343894
-51.0,51,581.373927
-8.0,8,581.383098
-25.0,25,581.481897
-51.0,51,581.494477
-51.0,51,581.519118
-5.0,5,581.541722
-25.0,25,581.589947
-51.0,51,581.60246
-8.0,8,581.635983
-28.0,28,581.660589
-51.0,51,581.708965
-51.0,51,581.79354
-51.0,51,581.830577
-51.0,51,581.850938
-51.0,51,581.902428
-31.0,31,581.957187
-51.0,51,581.966233
-51.0,51,582.015492
-23.0,23,582.055528
-51.0,51,582.073389
-23.0,23,582.123351
-51.0,51,582.129537
-19.0,19,582.129585
-7.0,7,582.150226
-15.0,15,582.169044
-51.0,51,582.172729
-12.0,12,582.215625
-16.0,16,582.289205
-51.0,51,582.341985
-44.0,44,582.342048
-2.0,2,582.352139
-3.0,3,582.356196
-51.0,51,582.408003
-20.0,20,582.448522
-44.0,44,582.486586
-21.0,21,582.491052
-2.0,2,582.495052
-16.0,16,582.567016
-51.0,51,582.575625
-33.0,33,582.588024
-5.0,5,582.609725
-26.0,26,582.672115
-7.0,7,582.692664
-25.0,25,582.701462
-51.0,51,582.706782
-5.0,5,582.716496
-6.0,6,582.745234
-51.0,51,582.784095
-15.0,15,582.810431
-37.0,37,582.880255
-51.0,51,582.936571
-18.0,18,582.958547
-51.0,51,583.013939
-19.0,19,583.01789
-51.0,51,583.038628
-39.0,39,583.122792
-51.0,51,583.217581
-51.0,51,583.220581
-51.0,51,583.234692
-11.0,11,583.258331
-47.0,47,583.299481
-4.0,4,583.31084
-13.0,13,585.566748
-51.0,51,585.610716
-6.0,6,585.634065
-51.0,51,585.634127
-3.0,3,585.645736
-51.0,51,585.656669
-13.0,13,585.705053
-25.0,25,585.735952
-51.0,51,585.752388
-41.0,41,585.774655
-3.0,3,585.782871
-29.0,29,585.799198
-6.0,6,585.808182
-51.0,51,585.905957
-51.0,51,585.926445
-39.0,39,585.947408
-16.0,16,585.971975
-51.0,51,585.988471
-4.0,4,586.004639
-29.0,29,586.081762
-45.0,45,586.122243
-51.0,51,586.12641
-51.0,51,586.186354
-28.0,28,586.220022
-5.0,5,586.24113
-51.0,51,586.277291
-24.0,24,586.289993
-5.0,5,586.313223
-51.0,51,586.326799
-19.0,19,586.326852
-40.0,40,586.421558
-47.0,47,586.474946
-51.0,51,586.478219
-51.0,51,586.487761
-51.0,51,586.578701
-33.0,33,586.581843
-51.0,51,586.658607
-51.0,51,586.674956
-51.0,51,586.794062
-51.0,51,586.798027
-33.0,33,586.810761
-48.0,48,586.856399
-17.0,17,586.864195
-37.0,37,586.99132
-51.0,51,586.991387
-51.0,51,587.003988
-7.0,7,587.033273
-51.0,51,587.053488
-18.0,18,587.059174
-5.0,5,587.067989
-32.0,32,587.099887
-11.0,11,587.099951
-51.0,51,587.185426
-7.0,7,587.20691
-51.0,51,587.210189
-51.0,51,587.252969
-51.0,51,587.253038
-51.0,51,587.379426
-51.0,51,587.384211
-8.0,8,587.420113
-51.0,51,587.447754
-51.0,51,587.447808
-31.0,31,587.520277
-51.0,51,587.615033
-51.0,51,587.641524
-51.0,51,587.641592
-19.0,19,587.696954
-13.0,13,587.697008
-51.0,51,587.709719
-4.0,4,587.713633
-20.0,20,587.726133
-18.0,18,587.759463
-30.0,30,587.872771
-48.0,48,587.884489
-51.0,51,587.890729
-51.0,51,587.902757
-14.0,14,587.91405
-12.0,12,587.919986
-41.0,41,588.012233
-38.0,38,588.04219
-4.0,4,588.059887
-51.0,51,588.073403
-51.0,51,588.090876
-6.0,6,588.116421
-8.0,8,588.14563
-9.0,9,588.186763
-51.0,51,588.228317
-51.0,51,588.272692
-51.0,51,588.281521
-51.0,51,588.370126
-51.0,51,588.399827
-41.0,41,588.402833
-51.0,51,588.441213
-27.0,27,588.450267
-19.0,19,588.456389
-4.0,4,588.462521
-22.0,22,588.46884
-28.0,28,588.56271
-51.0,51,588.623913
-51.0,51,588.657656
-51.0,51,588.666223
-9.0,9,588.666285
-3.0,3,588.679134
-6.0,6,588.705022
-18.0,18,588.742097
-51.0,51,588.767107
-30.0,30,588.829931
-4.0,4,588.846351
-3.0,3,588.858329
-51.0,51,588.870526
-35.0,35,588.912203
-44.0,44,588.92439
-51.0,51,589.053025
-51.0,51,589.065251
-51.0,51,589.107422
-15.0,15,589.115449
-51.0,51,589.119877
-4.0,4,589.136913
-10.0,10,589.145618
-11.0,11,589.187532
-51.0,51,589.258066
-26.0,26,589.279912
-5.0,5,589.294035
-51.0,51,589.297212
-3.0,3,589.304112
-51.0,51,589.312892
-20.0,20,589.371932
-37.0,37,589.411572
-51.0,51,589.420421
-2.0,2,589.429156
-44.0,44,589.451543
-5.0,5,589.451604
-10.0,10,589.45562
-2.0,2,589.459989
-14.0,14,589.515458
-51.0,51,589.579569
-42.0,42,589.625443
-51.0,51,589.645833
-41.0,41,589.660699
-6.0,6,589.663748
-2.0,2,589.666846
-51.0,51,589.748056
-51.0,51,589.795925
-46.0,46,589.834674
-51.0,51,589.853025
-20.0,20,589.939103
-47.0,47,589.939159
-51.0,51,590.015024
-51.0,51,590.053113
-51.0,51,590.126224
-51.0,51,590.126288
-51.0,51,590.180051
-51.0,51,590.211565
-32.0,32,590.233321
-20.0,20,590.259855
-21.0,21,590.302768
-51.0,51,590.315317
-5.0,5,590.3234
-14.0,14,590.360017
-17.0,17,590.378644
-6.0,6,590.382989
-51.0,51,590.434674
-51.0,51,590.460281
-24.0,24,590.481483
-17.0,17,590.52011
-51.0,51,590.579765
-43.0,43,590.591939
-50.0,50,590.654279
-47.0,47,590.690691
-4.0,4,590.702634
-51.0,51,590.760303
-51.0,51,590.779424
-51.0,51,590.859785
-12.0,12,590.915527
-51.0,51,590.920839
-13.0,13,590.980419
-51.0,51,590.995209
-51.0,51,591.013062
-51.0,51,591.146416
-51.0,51,591.208521
-51.0,51,591.221768
-51.0,51,591.236544
-28.0,28,591.330403
-51.0,51,591.362675
-12.0,12,591.408893
-51.0,51,591.42829
-51.0,51,591.445355
-5.0,5,591.449971
-4.0,4,591.463978
-10.0,10,591.494283
-14.0,14,591.522053
-51.0,51,591.535323
-44.0,44,591.590615
-14.0,14,591.649189
-35.0,35,591.665447
-12.0,12,591.69848
-51.0,51,591.703425
-3.0,3,591.717058
-18.0,18,591.744209
-51.0,51,591.7488
-19.0,19,591.826933
-51.0,51,591.923321
-51.0,51,591.940563
-4.0,4,591.940617
-51.0,51,591.973128
-16.0,16,592.042511
-51.0,51,592.050987
-8.0,8,592.08511
-37.0,37,592.102248
-44.0,44,592.131455
-31.0,31,592.170773
-25.0,25,592.193799
-27.0,27,592.224136
-3.0,3,592.232683
-21.0,21,592.237011
-5.0,5,592.258762
-4.0,4,592.276884
-51.0,51,592.276941
-6.0,6,592.304374
-51.0,51,592.396267
-51.0,51,592.431782
-16.0,16,592.45046
-51.0,51,592.47839
-6.0,6,592.478444
-51.0,51,592.505718
-8.0,8,592.515492
-10.0,10,592.550315
-51.0,51,592.654402
-51.0,51,592.698103
-43.0,43,592.732095
-51.0,51,592.732148
-40.0,40,592.824986
-24.0,24,592.833458
-11.0,11,592.871428
-33.0,33,592.87148
-51.0,51,592.912375
-8.0,8,592.942376
-6.0,6,592.966392
-25.0,25,592.970582
-2.0,2,592.974332
-35.0,35,593.002729
-51.0,51,593.022865
-11.0,11,593.035595
-49.0,49,593.158725
-30.0,30,593.163791
-51.0,51,593.163846
-13.0,13,593.213703
-51.0,51,593.225499
-19.0,19,593.228379
-3.0,3,593.2342
-6.0,6,593.246102
-51.0,51,595.76084
-39.0,39,595.790152
-51.0,51,595.808702
-51.0,51,595.8415
-34.0,34,595.879335
-21.0,21,595.920317
-51.0,51,595.959287
-51.0,51,595.979393
-21.0,21,595.987008
-51.0,51,596.062779
-5.0,5,596.082235
-51.0,51,596.154366
-51.0,51,596.168525
-51.0,51,596.174149
-5.0,5,596.188191
-10.0,10,596.196504
-3.0,3,596.19655
-51.0,51,596.247801
-38.0,38,596.277801
-33.0,33,596.319902
-26.0,26,596.35775
-13.0,13,596.373706
-51.0,51,596.388918
-51.0,51,596.452593
-29.0,29,596.470082
-5.0,5,596.485007
-51.0,51,596.508623
-51.0,51,596.520688
-9.0,9,596.558456
-6.0,6,596.576146
-25.0,25,596.59359
-4.0,4,596.60563
-51.0,51,596.614846
-51.0,51,596.663607
-29.0,29,596.684439
-51.0,51,596.794274
-51.0,51,596.803582
-51.0,51,596.846557
-51.0,51,596.868621
-23.0,23,596.895584
-31.0,31,596.953496
-51.0,51,596.974901
-20.0,20,597.036808
-41.0,41,597.045745
-51.0,51,597.061231
-34.0,34,597.12865
-4.0,4,597.144485
-31.0,31,597.164412
-51.0,51,597.23747
-51.0,51,597.252771
-37.0,37,597.303559
-46.0,46,597.312933
-21.0,21,597.330708
-20.0,20,597.339194
-14.0,14,597.372765
-22.0,22,597.431816
-30.0,30,597.498681
-51.0,51,597.520057
-51.0,51,597.545072
-51.0,51,597.627488
-24.0,24,597.62754
-36.0,36,597.631791
-6.0,6,597.657968
-51.0,51,597.71748
-38.0,38,597.783844
-4.0,4,597.797191
-8.0,8,597.82671
-51.0,51,597.831114
-51.0,51,597.860485
-10.0,10,597.868785
-51.0,51,597.917021
-4.0,4,597.930947
-2.0,2,597.936702
-29.0,29,597.961862
-10.0,10,597.964844
-51.0,51,598.02439
-7.0,7,598.054694
-51.0,51,598.063639
-2.0,2,598.072047
-10.0,10,598.096564
-12.0,12,598.121382
-41.0,41,598.13765
-51.0,51,598.173495
-51.0,51,598.278048
-45.0,45,598.29001
-51.0,51,598.296164
-15.0,15,598.335893
-51.0,51,598.335945
-18.0,18,598.357716
-15.0,15,598.401253
-5.0,5,598.421352
-51.0,51,598.457557
-9.0,9,598.484458
-51.0,51,598.521442
-51.0,51,598.543395
-20.0,20,598.56489
-47.0,47,598.587851
-20.0,20,598.59959
-12.0,12,598.605644
-9.0,9,598.632838
-6.0,6,598.651727
-51.0,51,598.710813
-21.0,21,598.717125
-51.0,51,598.744923
-12.0,12,598.748114
-13.0,13,598.757482
-51.0,51,598.757546
-15.0,15,598.79413
-17.0,17,598.809213
-12.0,12,598.839101
-28.0,28,598.856769
-13.0,13,598.896507
-29.0,29,598.930077
-51.0,51,598.933509
-6.0,6,598.952173
-30.0,30,599.011121
-51.0,51,599.076223
-35.0,35,599.084015
-18.0,18,599.100009
-49.0,49,599.169208
-25.0,25,599.184922
-51.0,51,599.282583
-46.0,46,599.286577
-17.0,17,599.351317
-43.0,43,599.358886
-51.0,51,599.375382
-51.0,51,599.49595
-34.0,34,599.50022
-51.0,51,599.564794
-51.0,51,599.581496
-38.0,38,599.645247
-4.0,4,599.659642
-51.0,51,599.69079
-7.0,7,599.716277
-51.0,51,599.742101
-51.0,51,599.759831
-2.0,2,599.765633
-12.0,12,599.77747
-51.0,51,599.822262
-51.0,51,599.868231
-40.0,40,599.90237
-51.0,51,599.937349
-51.0,51,600.02786
-51.0,51,600.100223
-42.0,42,600.105385
-51.0,51,600.188864
-39.0,39,600.223009
-24.0,24,600.344403
-2.0,2,600.354279
-51.0,51,600.359684
-51.0,51,600.36492
-51.0,51,600.448517
-19.0,19,600.453501
-10.0,10,600.499052
-48.0,48,600.601696
-50.0,50,600.606643
-46.0,46,600.672202
-36.0,36,600.677822
-51.0,51,600.812966
-51.0,51,600.817927
-44.0,44,600.845273
-51.0,51,600.874696
-8.0,8,600.87475
-30.0,30,600.925613
-46.0,46,600.991018
-39.0,39,601.025305
-41.0,41,601.03406
-13.0,13,601.093039
-25.0,25,601.137076
-49.0,49,601.141187
-35.0,35,601.145568
-21.0,21,601.226753
-6.0,6,601.253699
-44.0,44,601.282167
