#{"t_start": 1664975742.4017158, "env_id": null}
r,l,t
-4.0,4,1105.063725
-4.0,4,1105.066706
-2.0,2,1105.069688
-3.0,3,1105.072622
-3.0,3,1105.075578
-3.0,3,1105.078514
-6.0,6,1105.078553
-2.0,2,1105.081432
-3.0,3,1105.081476
-3.0,3,1105.089828
-3.0,3,1105.089878
-3.0,3,1105.093734
-4.0,4,1105.098059
-2.0,2,1105.098101
-3.0,3,1105.110366
-5.0,5,1105.110415
-5.0,5,1105.114366
-6.0,6,1105.122604
-3.0,3,1105.122655
-3.0,3,1105.126374
-2.0,2,1105.130032
-5.0,5,1105.130071
-5.0,5,1105.140706
-4.0,4,1105.143732
-4.0,4,1105.143777
-5.0,5,1105.143788
-3.0,3,1105.149889
-2.0,2,1105.149944
-2.0,2,1105.149956
-3.0,3,1105.152886
-2.0,2,1105.155739
-3.0,3,1105.158748
-3.0,3,1105.161606
-5.0,5,1105.16446
-2.0,2,1105.167429
-5.0,5,1105.170368
-4.0,4,1105.170407
-3.0,3,1105.173259
-2.0,2,1105.176154
-4.0,4,1105.179067
-5.0,5,1105.185093
-5.0,5,1105.188224
-2.0,2,1105.191285
-5.0,5,1105.191327
-3.0,3,1105.197043
-2.0,2,1105.197087
-6.0,6,1105.197099
-3.0,3,1105.201339
-2.0,2,1105.205298
-2.0,2,1105.205341
-3.0,3,1105.213567
-2.0,2,1105.213615
-5.0,5,1105.21677
-3.0,3,1105.216813
-2.0,2,1105.219656
-2.0,2,1105.219695
-2.0,2,1105.222831
-2.0,2,1105.222871
-2.0,2,1105.225698
-2.0,2,1105.228607
-4.0,4,1105.231544
-3.0,3,1105.234578
-5.0,5,1105.237552
-4.0,4,1105.24049
-2.0,2,1105.24053
-4.0,4,1105.243498
-2.0,2,1105.243536
-2.0,2,1105.246553
-3.0,3,1105.249651
-3.0,3,1105.252603
-3.0,3,1105.252645
-2.0,2,1105.25848
-3.0,3,1105.258527
-5.0,5,1105.26144
-4.0,4,1105.26428
-2.0,2,1105.264319
-2.0,2,1105.26796
-3.0,3,1105.274045
-6.0,6,1105.277032
-4.0,4,1105.277071
-2.0,2,1105.280026
-4.0,4,1105.280069
-3.0,3,1105.286762
-3.0,3,1105.286817
-2.0,2,1105.286829
-5.0,5,1105.29994
-4.0,4,1105.304551
-4.0,4,1105.3046
-5.0,5,1105.308627
-2.0,2,1105.313044
-3.0,3,1105.322217
-5.0,5,1105.326324
-6.0,6,1105.32637
-4.0,4,1105.330312
-2.0,2,1105.330355
-4.0,4,1105.343265
-3.0,3,1105.343319
-3.0,3,1105.343332
-2.0,2,1105.351889
-7.0,7,1105.356509
-4.0,4,1105.360793
-2.0,2,1105.360829
-2.0,2,1105.365057
-6.0,6,1105.368694
-2.0,2,1105.371859
-3.0,3,1105.371906
-4.0,4,1105.375035
-3.0,3,1105.380661
-3.0,3,1105.3807
-4.0,4,1105.387893
-2.0,2,1105.387948
-7.0,7,1105.391103
-2.0,2,1105.393996
-4.0,4,1105.394034
-3.0,3,1105.396904
-2.0,2,1105.40097
-2.0,2,1105.401029
-2.0,2,1105.404689
-2.0,2,1105.409147
-5.0,5,1105.409192
-3.0,3,1105.413343
-2.0,2,1105.422597
-3.0,3,1105.422654
-5.0,5,1105.427305
-5.0,5,1105.431715
-2.0,2,1105.436347
-4.0,4,1105.440908
-5.0,5,1105.445328
-3.0,3,1105.450044
-6.0,6,1105.45961
-4.0,4,1105.463614
-3.0,3,1105.463658
-6.0,6,1105.467913
-2.0,2,1105.471166
-3.0,3,1105.476985
-4.0,4,1105.477031
-2.0,2,1105.477047
-6.0,6,1105.479886
-2.0,2,1105.483163
-3.0,3,1105.487599
-3.0,3,1105.487648
-2.0,2,1105.492134
-4.0,4,1105.49658
-3.0,3,1105.501187
-4.0,4,1105.506172
-3.0,3,1105.506221
-2.0,2,1105.510633
-2.0,2,1105.514664
-4.0,4,1105.514705
-2.0,2,1105.519231
-3.0,3,1105.519287
-2.0,2,1105.523209
-2.0,2,1105.523254
-2.0,2,1105.527673
-2.0,2,1105.532362
-3.0,3,1105.532408
-2.0,2,1105.537117
-3.0,3,1105.537171
-2.0,2,1105.542122
-2.0,2,1105.546842
-4.0,4,1105.550869
-4.0,4,1105.55519
-2.0,2,1105.559156
-4.0,4,1105.559197
-4.0,4,1105.571385
-3.0,3,1105.571433
-6.0,6,1105.571446
-4.0,4,1105.575675
-3.0,3,1105.58394
-3.0,3,1105.588187
-2.0,2,1105.591834
-5.0,5,1105.591868
-6.0,6,1105.595944
-3.0,3,1105.601228
-3.0,3,1105.606047
-4.0,4,1105.610562
-2.0,2,1105.614399
-5.0,5,1105.618764
-3.0,3,1105.626711
-4.0,4,1105.626758
-2.0,2,1105.626772
-7.0,7,1105.630691
-2.0,2,1105.634806
-2.0,2,1105.634843
-4.0,4,1105.643038
-3.0,3,1105.64673
-4.0,4,1105.646769
-2.0,2,1105.650821
-5.0,5,1105.654962
-3.0,3,1105.662418
-2.0,2,1105.662454
-4.0,4,1105.662466
-4.0,4,1105.662474
-4.0,4,1105.678034
-4.0,4,1105.678079
-5.0,5,1105.682128
-6.0,6,1105.686287
-2.0,2,1105.686322
-3.0,3,1105.69812
-4.0,4,1105.698165
-6.0,6,1105.701882
-4.0,4,1105.701922
-3.0,3,1105.709701
-3.0,3,1105.70975
-2.0,2,1105.717372
-4.0,4,1105.717426
-4.0,4,1105.71744
-4.0,4,1105.725635
-2.0,2,1105.72569
-3.0,3,1105.729753
-4.0,4,1105.733554
-2.0,2,1105.733593
-3.0,3,1105.737604
-2.0,2,1105.741285
-3.0,3,1105.741321
-2.0,2,1105.74502
-5.0,5,1105.752992
-4.0,4,1105.756585
-2.0,2,1105.76008
-5.0,5,1105.760118
-2.0,2,1105.767568
-2.0,2,1105.767611
-6.0,6,1105.767625
-3.0,3,1105.767637
-2.0,2,1105.775282
-4.0,4,1105.78302
-4.0,4,1105.78307
-3.0,3,1105.786303
-7.0,7,1105.79151
-3.0,3,1105.791549
-3.0,3,1105.79156
-4.0,4,1105.796899
-2.0,2,1105.796949
-5.0,5,1105.809353
-6.0,6,1105.812911
-4.0,4,1105.812952
-6.0,6,1105.821169
-2.0,2,1105.821221
-4.0,4,1105.825334
-3.0,3,1105.833111
-6.0,6,1105.837392
-2.0,2,1108.417033
-6.0,6,1108.420012
-5.0,5,1108.420049
-2.0,2,1108.422869
-4.0,4,1108.425527
-2.0,2,1108.428164
-3.0,3,1108.428195
-5.0,5,1108.433949
-5.0,5,1108.440687
-4.0,4,1108.440736
-5.0,5,1108.444281
-4.0,4,1108.44758
-2.0,2,1108.447616
-3.0,3,1108.451272
-2.0,2,1108.454508
-3.0,3,1108.458081
-3.0,3,1108.461691
-6.0,6,1108.464916
-4.0,4,1108.475099
-6.0,6,1108.475145
-5.0,5,1108.475158
-3.0,3,1108.475168
-2.0,2,1108.482332
-2.0,2,1108.482378
-5.0,5,1108.492678
-3.0,3,1108.492725
-6.0,6,1108.495959
-5.0,5,1108.499415
-3.0,3,1108.509871
-5.0,5,1108.50992
-5.0,5,1108.509931
-5.0,5,1108.513387
-2.0,2,1108.516757
-2.0,2,1108.516791
-2.0,2,1108.523775
-3.0,3,1108.527099
-5.0,5,1108.527137
-2.0,2,1108.530558
-2.0,2,1108.534254
-6.0,6,1108.534293
-5.0,5,1108.544366
-3.0,3,1108.544413
-5.0,5,1108.546884
-5.0,5,1108.549592
-2.0,2,1108.549633
-2.0,2,1108.554639
-3.0,3,1108.554679
-5.0,5,1108.557442
-4.0,4,1108.560171
-3.0,3,1108.562737
-2.0,2,1108.562768
-4.0,4,1108.565405
-3.0,3,1108.568068
-2.0,2,1108.570575
-3.0,3,1108.570607
-3.0,3,1108.575424
-6.0,6,1108.578006
-4.0,4,1108.580497
-2.0,2,1108.580534
-3.0,3,1108.585775
-6.0,6,1108.585822
-3.0,3,1108.588323
-2.0,2,1108.59103
-4.0,4,1108.591068
-3.0,3,1108.598764
-4.0,4,1108.59883
-5.0,5,1108.59885
-3.0,3,1108.598864
-2.0,2,1108.606544
-2.0,2,1108.613554
-4.0,4,1108.613596
-5.0,5,1108.61779
-2.0,2,1108.622246
-6.0,6,1108.622299
-3.0,3,1108.629895
-2.0,2,1108.62994
-5.0,5,1108.633412
-4.0,4,1108.644816
-6.0,6,1108.644877
-4.0,4,1108.64864
-6.0,6,1108.652637
-3.0,3,1108.656059
-3.0,3,1108.656097
-2.0,2,1108.656108
-2.0,2,1108.659956
-2.0,2,1108.663467
-2.0,2,1108.663502
-4.0,4,1108.671882
-2.0,2,1108.671934
-4.0,4,1108.676977
-4.0,4,1108.682257
-2.0,2,1108.687937
-3.0,3,1108.687992
-3.0,3,1108.688007
-3.0,3,1108.703312
-4.0,4,1108.707386
-5.0,5,1108.71105
-6.0,6,1108.711085
-3.0,3,1108.714884
-2.0,2,1108.718378
-3.0,3,1108.721871
-5.0,5,1108.724475
-3.0,3,1108.724508
-2.0,2,1108.727971
-5.0,5,1108.735283
-3.0,3,1108.735328
-4.0,4,1108.739143
-4.0,4,1108.742611
-3.0,3,1108.746067
-3.0,3,1108.746103
-2.0,2,1108.746114
-2.0,2,1108.749596
-3.0,3,1108.757195
-3.0,3,1108.760725
-5.0,5,1108.76451
-5.0,5,1108.764545
-4.0,4,1108.772017
-3.0,3,1108.775889
-5.0,5,1108.779302
-4.0,4,1108.779337
-2.0,2,1108.786951
-4.0,4,1108.786993
-3.0,3,1108.787004
-4.0,4,1108.793957
-2.0,2,1108.794002
-3.0,3,1108.796661
-2.0,2,1108.799495
-3.0,3,1108.8023
-5.0,5,1108.802339
-3.0,3,1108.805091
-3.0,3,1108.808995
-2.0,2,1108.812827
-4.0,4,1108.816777
-2.0,2,1108.816814
-5.0,5,1108.81993
-2.0,2,1108.819963
-2.0,2,1108.823768
-2.0,2,1108.827251
-2.0,2,1108.8308
-3.0,3,1108.830835
-5.0,5,1108.834718
-3.0,3,1108.838393
-2.0,2,1108.838432
-2.0,2,1108.84228
-4.0,4,1108.845852
-4.0,4,1108.853048
-2.0,2,1108.860487
-6.0,6,1108.860532
-4.0,4,1108.860543
-5.0,5,1108.860551
-2.0,2,1108.868022
-3.0,3,1108.871687
-2.0,2,1108.875281
-4.0,4,1108.875318
-5.0,5,1108.879085
-2.0,2,1108.882606
-2.0,2,1108.889956
-3.0,3,1108.890001
-6.0,6,1108.893548
-5.0,5,1108.893591
-4.0,4,1108.904749
-4.0,4,1108.904795
-3.0,3,1108.904807
-4.0,4,1108.908623
-5.0,5,1108.919479
-5.0,5,1108.919525
-4.0,4,1108.919537
-7.0,7,1108.924716
-2.0,2,1108.924759
-2.0,2,1108.930437
-5.0,5,1108.933193
-5.0,5,1108.933232
-2.0,2,1108.935999
-2.0,2,1108.938638
-5.0,5,1108.938675
-2.0,2,1108.941373
-2.0,2,1108.944046
-6.0,6,1108.949772
-2.0,2,1108.949812
-3.0,3,1108.949823
-5.0,5,1108.952455
-2.0,2,1108.955108
-2.0,2,1108.955152
-3.0,3,1108.95799
-2.0,2,1108.960669
-4.0,4,1108.963235
-2.0,2,1108.966154
-4.0,4,1108.966191
-2.0,2,1108.971481
-5.0,5,1108.971525
-2.0,2,1108.977004
-6.0,6,1108.979848
-5.0,5,1108.97989
-2.0,2,1108.982751
-5.0,5,1108.98552
-2.0,2,1108.985553
-2.0,2,1108.992182
-3.0,3,1108.992224
-4.0,4,1108.992236
-3.0,3,1108.996004
-2.0,2,1108.999935
-2.0,2,1108.999976
-3.0,3,1109.003778
-2.0,2,1109.003822
-2.0,2,1109.012191
-4.0,4,1109.015962
-4.0,4,1109.016004
-5.0,5,1109.023644
-2.0,2,1109.023687
-3.0,3,1109.027324
-5.0,5,1109.031267
-4.0,4,1109.037233
-3.0,3,1109.040095
-6.0,6,1109.043041
-2.0,2,1109.04308
-2.0,2,1109.045864
-6.0,6,1109.045899
-2.0,2,1109.048665
-2.0,2,1109.051338
-3.0,3,1109.054195
-4.0,4,1109.05423
-2.0,2,1109.054243
-2.0,2,1109.059639
-2.0,2,1109.059691
-4.0,4,1109.062601
-5.0,5,1109.068213
-3.0,3,1109.068262
-4.0,4,1109.071034
-5.0,5,1109.076548
-4.0,4,1109.079416
-4.0,4,1109.079452
-3.0,3,1109.079464
-2.0,2,1109.082161
-2.0,2,1109.085076
-3.0,3,1109.087966
-2.0,2,1109.093775
-6.0,6,1109.096658
-5.0,5,1109.10043
-6.0,6,1109.100498
-4.0,4,1109.115056
-5.0,5,1109.115111
-3.0,3,1109.115125
-4.0,4,1109.118268
-2.0,2,1109.121143
-2.0,2,1109.121179
-2.0,2,1109.123958
-2.0,2,1109.126873
-4.0,4,1109.126909
-2.0,2,1109.129826
-3.0,3,1109.129862
-3.0,3,1109.138035
-3.0,3,1109.138074
-4.0,4,1109.138086
-5.0,5,1109.140781
-2.0,2,1109.143615
-3.0,3,1109.149099
-2.0,2,1109.149144
-5.0,5,1109.15187
-5.0,5,1109.151903
-2.0,2,1109.154554
-2.0,2,1109.157359
-3.0,3,1109.157393
-2.0,2,1109.160058
-4.0,4,1109.162945
-2.0,2,1109.162983
-2.0,2,1109.162995
-2.0,2,1109.171162
-3.0,3,1109.171211
-2.0,2,1109.179213
-2.0,2,1109.17926
-5.0,5,1109.183347
-6.0,6,1109.187656
-3.0,3,1109.191699
-2.0,2,1109.191741
-4.0,4,1109.195662
-3.0,3,1109.203987
-4.0,4,1109.204037
-3.0,3,1109.20405
-2.0,2,1109.209697
-4.0,4,1109.209743
-3.0,3,1109.212549
-4.0,4,1109.21529
-3.0,3,1109.218085
-5.0,5,1109.223665
-3.0,3,1109.223704
-2.0,2,1109.229331
-4.0,4,1109.229381
-2.0,2,1109.229393
-7.0,7,1109.232354
-2.0,2,1109.235242
-2.0,2,1109.235281
-2.0,2,1109.238228
-4.0,4,1109.240998
-2.0,2,1109.24103
-2.0,2,1109.243946
-4.0,4,1109.246831
-4.0,4,1109.252231
-3.0,3,1109.252283
-2.0,2,1109.252295
-4.0,4,1109.252304
-3.0,3,1109.260947
-4.0,4,1109.263811
-4.0,4,1109.263853
-5.0,5,1109.26682
-3.0,3,1109.269837
-3.0,3,1109.272623
-2.0,2,1109.272658
-4.0,4,1109.27544
-2.0,2,1109.278432
-3.0,3,1109.281401
-4.0,4,1109.287165
-6.0,6,1109.287217
-3.0,3,1109.28723
-3.0,3,1109.290057
-3.0,3,1109.295738
-3.0,3,1109.295788
-3.0,3,1109.295801
-3.0,3,1109.304408
-4.0,4,1109.30722
-6.0,6,1109.307264
-5.0,5,1109.310205
-3.0,3,1109.313078
-3.0,3,1109.315895
-4.0,4,1109.318829
-3.0,3,1109.318875
-3.0,3,1109.321735
-2.0,2,1109.324685
-3.0,3,1109.324727
-2.0,2,1109.324739
-3.0,3,1109.330454
-2.0,2,1109.330497
-4.0,4,1109.336285
-5.0,5,1109.339267
-2.0,2,1109.34237
-4.0,4,1109.342411
-6.0,6,1109.347859
-3.0,3,1109.347914
-2.0,2,1109.347926
-2.0,2,1109.347935
-3.0,3,1109.356849
-4.0,4,1109.359907
-5.0,5,1109.362941
-5.0,5,1109.362991
-3.0,3,1109.366023
-2.0,2,1109.36905
-4.0,4,1109.37206
-4.0,4,1109.37501
-2.0,2,1109.3781
-3.0,3,1109.378146
-5.0,5,1109.380978
-2.0,2,1109.381011
-2.0,2,1109.387068
-3.0,3,1109.387118
-5.0,5,1109.393221
-2.0,2,1109.399215
-4.0,4,1109.399271
-6.0,6,1109.399284
-2.0,2,1109.404716
-2.0,2,1109.40476
-2.0,2,1109.404772
-6.0,6,1109.404781
-2.0,2,1109.410853
-2.0,2,1109.410907
-4.0,4,1109.416867
-3.0,3,1109.419987
-3.0,3,1109.420031
-2.0,2,1109.422994
-6.0,6,1109.423031
-3.0,3,1109.428976
-5.0,5,1109.435367
-4.0,4,1109.43542
-5.0,5,1109.438559
-5.0,5,1109.444706
-3.0,3,1109.444761
-3.0,3,1109.447681
-2.0,2,1109.450721
-2.0,2,1109.453821
-6.0,6,1109.453865
-3.0,3,1109.453877
-2.0,2,1109.459638
-2.0,2,1109.459689
-4.0,4,1109.462623
-2.0,2,1109.465611
-5.0,5,1109.468667
-3.0,3,1109.471671
-4.0,4,1109.471713
-3.0,3,1109.474652
-2.0,2,1109.477692
-2.0,2,1109.477736
-2.0,2,1109.48068
-6.0,6,1109.4891
-4.0,4,1109.493085
-4.0,4,1109.49313
-5.0,5,1109.50177
-3.0,3,1109.501816
-2.0,2,1109.510464
-5.0,5,1109.514813
-6.0,6,1109.51877
-5.0,5,1109.52291
-4.0,4,1109.526749
-4.0,4,1109.534638
-5.0,5,1109.534686
-3.0,3,1109.538509
-2.0,2,1109.54262
-5.0,5,1109.542664
-3.0,3,1109.546453
-2.0,2,1109.550482
-4.0,4,1109.55872
-3.0,3,1109.562488
-6.0,6,1109.562537
-5.0,5,1109.56609
-2.0,2,1109.56895
-3.0,3,1109.571829
-3.0,3,1109.574705
-6.0,6,1109.577636
-3.0,3,1109.577678
-2.0,2,1109.58059
-3.0,3,1109.580629
-2.0,2,1109.589651
-3.0,3,1109.589714
-4.0,4,1109.596072
-4.0,4,1109.612959
-4.0,4,1109.613015
-6.0,6,1109.613029
-4.0,4,1109.617592
-2.0,2,1109.621712
-3.0,3,1109.625562
-4.0,4,1109.629319
-3.0,3,1109.629357
-2.0,2,1109.629369
-4.0,4,1109.645036
-5.0,5,1109.648829
-5.0,5,1109.648871
-6.0,6,1109.648883
-2.0,2,1109.652508
-2.0,2,1109.656493
-3.0,3,1109.660125
-2.0,2,1109.660163
-2.0,2,1109.667896
-5.0,5,1109.667935
-4.0,4,1109.671619
-3.0,3,1109.671662
-2.0,2,1109.679559
-3.0,3,1109.679603
-4.0,4,1109.683462
-2.0,2,1109.687451
-6.0,6,1109.695207
-3.0,3,1109.699164
-2.0,2,1109.702671
-5.0,5,1109.702708
-7.0,7,1109.706578
-2.0,2,1109.710198
-4.0,4,1109.714191
-4.0,4,1109.717778
-2.0,2,1109.721847
-2.0,2,1109.725596
-2.0,2,1109.72949
-6.0,6,1109.729525
-5.0,5,1109.729537
-2.0,2,1109.736912
-2.0,2,1109.736955
-2.0,2,1109.736967
-3.0,3,1109.736974
-2.0,2,1109.744236
-2.0,2,1109.744282
-2.0,2,1109.744293
-2.0,2,1109.744302
-2.0,2,1109.751853
-3.0,3,1109.755873
-4.0,4,1109.759831
-2.0,2,1109.763542
-5.0,5,1109.763577
-4.0,4,1109.767208
-3.0,3,1109.770754
-2.0,2,1109.770792
-3.0,3,1109.774483
-2.0,2,1109.774517
-2.0,2,1109.778514
-2.0,2,1109.78123
-3.0,3,1109.781262
-2.0,2,1109.783935
-4.0,4,1109.786591
-3.0,3,1109.789346
-4.0,4,1109.792141
-4.0,4,1109.794855
-3.0,3,1109.79489
-3.0,3,1109.79781
-2.0,2,1109.807109
-6.0,6,1109.81567
-5.0,5,1109.81572
-6.0,6,1109.819389
-3.0,3,1109.819422
-2.0,2,1109.823375
-2.0,2,1109.82701
-2.0,2,1109.831
-2.0,2,1109.834736
-6.0,6,1109.838332
-5.0,5,1109.838368
-2.0,2,1109.838392
-2.0,2,1109.842
-3.0,3,1109.849786
-3.0,3,1109.849828
-4.0,4,1109.853367
-4.0,4,1109.856863
-3.0,3,1109.86076
-2.0,2,1109.864269
-4.0,4,1109.867832
-2.0,2,1109.867867
-2.0,2,1109.875841
-7.0,7,1109.875887
-3.0,3,1109.879505
-5.0,5,1109.883155
-2.0,2,1109.886623
-4.0,4,1109.890652
-4.0,4,1109.890687
-4.0,4,1109.898281
-4.0,4,1109.901864
-3.0,3,1109.9019
-3.0,3,1109.901912
-2.0,2,1109.909296
-4.0,4,1109.913291
-3.0,3,1109.913335
-5.0,5,1109.921434
-3.0,3,1109.925163
-3.0,3,1109.925205
-5.0,5,1109.928927
-2.0,2,1109.937211
-4.0,4,1109.940942
-5.0,5,1109.940984
-4.0,4,1109.940999
-2.0,2,1109.944713
-4.0,4,1109.956556
-4.0,4,1109.956613
-4.0,4,1109.959883
-5.0,5,1109.959919
-3.0,3,1109.967705
-3.0,3,1109.971315
-4.0,4,1109.971355
-2.0,2,1109.975216
-2.0,2,1109.97882
-2.0,2,1109.978857
-6.0,6,1109.982389
-2.0,2,1109.986374
-4.0,4,1109.990468
-2.0,2,1109.998272
-5.0,5,1110.001656
-6.0,6,1110.001693
-5.0,5,1110.004342
-2.0,2,1110.007176
-3.0,3,1110.009907
-5.0,5,1110.012642
-3.0,3,1110.015446
-2.0,2,1110.015484
-2.0,2,1110.018243
-5.0,5,1110.018281
-2.0,2,1110.02102
-3.0,3,1110.023764
-2.0,2,1110.023802
-3.0,3,1110.026481
-2.0,2,1110.029097
-3.0,3,1110.031774
-2.0,2,1110.034496
-2.0,2,1110.037292
-6.0,6,1110.037326
-4.0,4,1110.037341
-2.0,2,1110.040045
-3.0,3,1110.048391
-5.0,5,1110.051259
-5.0,5,1110.05131
-6.0,6,1110.054053
-3.0,3,1110.056681
-3.0,3,1110.061947
-5.0,5,1110.064662
-6.0,6,1110.068331
-2.0,2,1110.068371
-2.0,2,1110.072409
-6.0,6,1110.07651
-3.0,3,1110.080158
-3.0,3,1110.080195
-2.0,2,1110.084225
-2.0,2,1110.091948
-5.0,5,1110.091994
-4.0,4,1110.095521
-4.0,4,1110.095559
-2.0,2,1110.099258
-2.0,2,1110.099297
-2.0,2,1110.103222
-3.0,3,1110.106699
-2.0,2,1110.110576
-2.0,2,1110.114166
-4.0,4,1110.114205
-5.0,5,1110.117862
-3.0,3,1110.12515
-4.0,4,1110.125192
-4.0,4,1110.128929
-3.0,3,1110.128973
-2.0,2,1110.13259
-3.0,3,1110.136508
-2.0,2,1110.136544
-2.0,2,1110.139997
-4.0,4,1110.143791
-4.0,4,1110.15522
-6.0,6,1110.158788
-4.0,4,1110.158827
-7.0,7,1110.162834
-3.0,3,1110.166357
-2.0,2,1110.166395
-2.0,2,1110.174075
-5.0,5,1110.181332
-2.0,2,1110.181377
-6.0,6,1110.181389
-5.0,5,1110.184812
-2.0,2,1110.188643
-3.0,3,1110.192561
-3.0,3,1110.19614
-2.0,2,1110.20004
-4.0,4,1110.204036
-7.0,7,1110.207657
-4.0,4,1110.211154
-4.0,4,1110.214887
-2.0,2,1110.214922
-2.0,2,1110.218389
-2.0,2,1110.221935
-2.0,2,1110.225587
-6.0,6,1110.225625
-2.0,2,1110.229339
-4.0,4,1110.229372
-4.0,4,1110.240821
-6.0,6,1110.248691
-3.0,3,1110.251411
-6.0,6,1110.251449
-6.0,6,1110.251462
-2.0,2,1110.256777
-2.0,2,1110.256818
-3.0,3,1110.259534
-2.0,2,1110.262367
-6.0,6,1110.265048
-2.0,2,1110.267808
-4.0,4,1110.267847
-4.0,4,1110.270505
-4.0,4,1110.27583
-4.0,4,1110.278593
-3.0,3,1110.278629
-2.0,2,1110.284045
-3.0,3,1110.28691
-7.0,7,1110.286953
-6.0,6,1110.292429
-3.0,3,1110.295196
-3.0,3,1110.295238
-5.0,5,1110.297942
-2.0,2,1110.300724
-4.0,4,1110.303252
-4.0,4,1110.308699
-5.0,5,1110.308739
-4.0,4,1110.311441
-2.0,2,1110.314352
-4.0,4,1110.314394
-3.0,3,1110.31724
-2.0,2,1110.320246
-4.0,4,1110.323193
-2.0,2,1110.325941
-4.0,4,1110.328772
-6.0,6,1110.331526
-4.0,4,1110.334177
-3.0,3,1110.334209
-3.0,3,1110.343421
-4.0,4,1110.343477
-5.0,5,1110.343489
-5.0,5,1110.351261
-3.0,3,1110.355117
-3.0,3,1110.355162
-2.0,2,1110.358873
-5.0,5,1110.362788
-2.0,2,1110.362828
-3.0,3,1110.36698
-4.0,4,1110.374629
-4.0,4,1110.378623
-2.0,2,1110.382064
-5.0,5,1110.382104
-2.0,2,1110.386099
-5.0,5,1110.386132
-2.0,2,1110.3939
-4.0,4,1110.397542
-2.0,2,1110.401149
-5.0,5,1110.401184
-5.0,5,1110.405293
-2.0,2,1110.409043
-4.0,4,1110.416486
-2.0,2,1110.416534
-5.0,5,1110.416547
-2.0,2,1110.424409
-5.0,5,1110.424449
-2.0,2,1110.424462
-2.0,2,1110.432076
-2.0,2,1110.432137
-5.0,5,1110.435869
-4.0,4,1110.440019
-2.0,2,1110.447423
-3.0,3,1110.447464
-4.0,4,1110.447476
-5.0,5,1110.451482
-3.0,3,1110.459019
-4.0,4,1110.463041
-5.0,5,1110.466564
-5.0,5,1110.470315
-3.0,3,1110.470353
-3.0,3,1110.474216
-4.0,4,1110.481211
-3.0,3,1110.481253
-3.0,3,1110.481264
-4.0,4,1110.489145
-3.0,3,1110.492833
-3.0,3,1110.492875
-2.0,2,1110.49686
-2.0,2,1110.500911
-2.0,2,1110.501009
-2.0,2,1110.509983
-7.0,7,1110.510122
-3.0,3,1110.514166
-5.0,5,1110.516971
-2.0,2,1110.519694
-3.0,3,1110.519728
-3.0,3,1110.525097
-5.0,5,1110.52514
-2.0,2,1110.530266
-5.0,5,1110.532937
-5.0,5,1110.532974
-3.0,3,1110.538112
-2.0,2,1110.53815
-6.0,6,1110.54159
-3.0,3,1110.54163
-2.0,2,1110.545732
-2.0,2,1110.549563
-4.0,4,1110.553379
-3.0,3,1110.553412
-2.0,2,1110.553424
-2.0,2,1110.561261
-3.0,3,1110.56131
-3.0,3,1110.565075
-3.0,3,1110.565109
-2.0,2,1110.57288
-4.0,4,1110.576679
-4.0,4,1110.576719
-4.0,4,1110.580796
-2.0,2,1110.58466
-4.0,4,1110.58848
-2.0,2,1110.588515
-4.0,4,1110.592316
-2.0,2,1110.592363
-4.0,4,1110.604177
-3.0,3,1110.604228
-6.0,6,1110.612142
-6.0,6,1110.615791
-3.0,3,1110.615829
-2.0,2,1110.61969
-2.0,2,1110.623301
-2.0,2,1110.623337
-6.0,6,1110.626859
-2.0,2,1110.63074
-3.0,3,1110.630778
-3.0,3,1110.634276
-2.0,2,1110.636901
-5.0,5,1110.64239
-5.0,5,1110.645111
-2.0,2,1110.647805
-5.0,5,1110.647842
-2.0,2,1110.650683
-2.0,2,1110.653315
-6.0,6,1110.653348
-3.0,3,1110.656106
-3.0,3,1110.658996
-2.0,2,1110.661734
-3.0,3,1110.661768
-3.0,3,1110.661779
-2.0,2,1110.667384
-4.0,4,1110.67019
-3.0,3,1110.670228
-5.0,5,1110.67575
-3.0,3,1110.675798
-4.0,4,1110.681487
-5.0,5,1110.684364
-4.0,4,1110.687186
-6.0,6,1110.692671
-3.0,3,1110.69538
-5.0,5,1110.698316
-2.0,2,1110.698354
-7.0,7,1110.701042
-2.0,2,1110.701073
-2.0,2,1110.70388
-3.0,3,1110.709643
-3.0,3,1110.712503
-5.0,5,1110.71254
-3.0,3,1110.71806
-6.0,6,1110.718107
-4.0,4,1110.723532
-2.0,2,1110.723574
-5.0,5,1110.726336
-3.0,3,1110.726372
-2.0,2,1110.729089
-2.0,2,1110.729122
-2.0,2,1110.731948
-2.0,2,1110.73487
-2.0,2,1110.740423
-5.0,5,1110.740472
-2.0,2,1110.7462
-6.0,6,1110.746243
-6.0,6,1110.749106
-3.0,3,1110.749146
-2.0,2,1110.752059
-3.0,3,1110.757821
-3.0,3,1110.760781
-4.0,4,1110.760824
-3.0,3,1110.766487
-7.0,7,1110.766543
-3.0,3,1110.769591
-3.0,3,1110.769632
-2.0,2,1110.775424
-3.0,3,1110.778522
-4.0,4,1110.77857
-4.0,4,1110.778584
-2.0,2,1110.784304
-3.0,3,1110.78435
-3.0,3,1110.787193
-4.0,4,1110.790207
-4.0,4,1110.795943
-2.0,2,1110.795995
-4.0,4,1110.796008
-5.0,5,1110.801826
-3.0,3,1110.80492
-4.0,4,1110.807742
-4.0,4,1110.807783
-3.0,3,1110.814341
-2.0,2,1110.814393
