#{"t_start": 1658417775.9753768, "env_id": null}
r,l,t
1.0,199,512.209986
1.0,199,512.209995
1.0,199,512.7943
1.0,199,512.794365
1.0,199,512.794395
1.0,199,512.794407
1.0,199,513.379858
1.0,199,513.37993
1.0,199,513.379943
1.0,199,513.379952
1.0,199,513.965933
1.0,199,513.965993
1.0,199,513.966004
1.0,199,513.966016
1.0,199,514.580765
1.0,199,514.580824
1.0,199,514.580835
1.0,199,514.580843
1.0,199,515.172391
1.0,199,515.172453
1.0,199,515.172464
1.0,199,515.172472
1.0,199,515.757404
1.0,199,515.757481
1.0,199,515.757493
1.0,199,515.757505
1.0,199,516.342957
1.0,199,516.343023
1.0,199,516.343035
1.0,199,516.343043
1.0,199,516.925983
1.0,199,516.926045
1.0,199,516.926057
1.0,199,516.926065
1.0,199,517.513188
1.0,199,517.513259
1.0,199,517.51327
1.0,199,517.513279
1.0,199,518.104761
1.0,199,518.104825
1.0,199,518.104837
1.0,199,518.104846
1.0,199,518.699447
1.0,199,518.699509
1.0,199,518.699521
1.0,199,518.699529
1.0,199,519.301905
1.0,199,519.301974
1.0,199,519.301988
1.0,199,519.301997
1.0,199,519.904575
1.0,199,519.909623
1.0,199,519.909659
1.0,199,519.909668
1.0,199,520.493611
1.0,199,520.493693
1.0,199,520.493704
1.0,199,520.493713
1.0,199,521.085591
1.0,199,521.085661
1.0,199,521.085672
1.0,199,521.08568
1.0,199,521.676872
1.0,199,521.676936
1.0,199,521.676948
1.0,199,521.676958
1.0,199,522.260034
1.0,199,522.260091
1.0,199,522.260103
1.0,199,522.26011
1.0,199,522.84646
1.0,199,522.846524
1.0,199,522.846536
1.0,199,522.846544
1.0,199,523.430798
1.0,199,523.43087
1.0,199,523.430883
1.0,199,523.430892
1.0,199,524.02357
1.0,199,524.023636
1.0,199,524.023647
1.0,199,524.023655
1.0,199,524.613819
1.0,199,524.613879
1.0,199,524.613891
1.0,199,524.613899
1.0,199,525.194094
1.0,199,525.19416
1.0,199,525.194171
1.0,199,525.194181
1.0,199,525.784008
1.0,199,525.784076
1.0,199,525.784087
1.0,199,525.784096
1.0,199,526.370582
1.0,199,526.370646
1.0,199,526.370658
1.0,199,526.370666
1.0,199,526.958006
1.0,199,526.958088
1.0,199,526.9581
1.0,199,526.958108
1.0,199,527.547506
1.0,199,527.547576
1.0,199,527.547587
1.0,199,527.547596
1.0,199,528.127799
1.0,199,528.127864
1.0,199,528.127875
1.0,199,528.127884
1.0,199,528.706396
1.0,199,528.706456
1.0,199,528.706468
1.0,199,528.706477
1.0,199,529.299603
1.0,199,529.299671
1.0,199,529.299682
1.0,199,529.299691
1.0,199,529.880114
1.0,199,529.880182
1.0,199,529.880193
1.0,199,529.880201
1.0,199,530.463816
1.0,199,530.463879
1.0,199,530.46389
1.0,199,530.463898
1.0,199,531.042749
1.0,199,531.042812
1.0,199,531.042824
1.0,199,531.042832
1.0,199,531.621273
1.0,199,531.621339
1.0,199,531.62135
1.0,199,531.621359
1.0,199,532.21751
1.0,199,532.217577
1.0,199,532.217589
1.0,199,532.217598
1.0,199,532.80296
1.0,199,532.803028
1.0,199,532.803039
1.0,199,532.803047
1.0,199,533.382271
1.0,199,533.382337
1.0,199,533.382349
1.0,199,533.382357
1.0,199,533.971815
1.0,199,533.971877
1.0,199,533.971892
1.0,199,533.971901
1.0,199,534.564933
1.0,199,534.564999
1.0,199,534.565011
1.0,199,534.565019
1.0,199,535.155329
1.0,199,535.155396
1.0,199,535.155408
1.0,199,535.155418
1.0,199,535.738699
1.0,199,535.738767
1.0,199,535.738779
1.0,199,535.738787
1.0,199,536.323146
1.0,199,536.323213
1.0,199,536.323224
1.0,199,536.323232
1.0,199,536.912824
1.0,199,536.912888
1.0,199,536.9129
1.0,199,536.912909
1.0,199,537.563286
1.0,199,537.563349
1.0,199,537.563361
1.0,199,537.563369
1.0,199,538.226087
1.0,199,538.24232
1.0,199,538.242397
1.0,199,538.242416
1.0,199,538.86087
1.0,199,538.86094
1.0,199,538.860953
1.0,199,538.860963
1.0,199,539.464773
1.0,199,539.464851
1.0,199,539.46487
1.0,199,539.46488
1.0,199,540.067201
1.0,199,540.067263
1.0,199,540.067275
1.0,199,540.067284
1.0,199,540.667234
1.0,199,540.667296
1.0,199,540.667308
1.0,199,540.667316
1.0,199,541.268296
1.0,199,541.268359
1.0,199,541.26837
1.0,199,541.268382
1.0,199,541.70447
1.0,199,541.704537
1.0,199,541.704548
1.0,199,541.704557
1.0,199,542.310442
1.0,199,542.322809
1.0,199,542.32286
1.0,199,542.322871
1.0,199,542.92629
1.0,199,542.926374
1.0,199,542.92639
1.0,199,542.926398
1.0,199,543.524457
1.0,199,543.524523
1.0,199,543.524535
1.0,199,543.524544
1.0,199,544.132199
1.0,199,544.13226
1.0,199,544.132271
1.0,199,544.132279
1.0,199,544.723604
1.0,199,544.723678
1.0,199,544.723689
1.0,199,544.723697
1.0,199,545.330691
1.0,199,545.330756
1.0,199,545.330771
1.0,199,545.33078
1.0,199,545.920801
1.0,199,545.920871
1.0,199,545.920887
1.0,199,545.920895
1.0,199,546.529687
1.0,199,546.52975
1.0,199,546.529762
1.0,199,546.529771
1.0,199,547.154455
1.0,199,547.154526
1.0,199,547.154538
1.0,199,547.154547
1.0,199,547.756257
1.0,199,547.756325
1.0,199,547.756339
1.0,199,547.756347
1.0,199,548.360058
1.0,199,548.360124
1.0,199,548.360137
1.0,199,548.360145
1.0,199,548.942472
1.0,199,548.94255
1.0,199,548.942562
1.0,199,548.942571
1.0,199,549.541127
1.0,199,549.541187
1.0,199,549.541198
1.0,199,549.541207
1.0,199,550.134666
1.0,199,550.134727
1.0,199,550.134738
1.0,199,550.134747
1.0,199,550.722999
1.0,199,550.723068
1.0,199,550.723079
1.0,199,550.723089
1.0,199,551.300006
1.0,199,551.300077
1.0,199,551.300089
1.0,199,551.300098
1.0,199,551.891549
1.0,199,551.891627
1.0,199,551.891638
1.0,199,551.891647
1.0,199,552.490843
1.0,199,552.490915
1.0,199,552.490926
1.0,199,552.490935
1.0,199,553.082608
1.0,199,553.082672
1.0,199,553.082684
1.0,199,553.082692
1.0,199,553.671742
1.0,199,553.671814
1.0,199,553.671826
1.0,199,553.671834
1.0,199,554.26906
1.0,199,554.269123
1.0,199,554.269134
1.0,199,554.269143
1.0,199,554.858112
1.0,199,554.858179
1.0,199,554.858191
1.0,199,554.858199
1.0,199,555.462093
1.0,199,555.462167
1.0,199,555.462179
1.0,199,555.462188
1.0,199,556.062517
1.0,199,556.062577
1.0,199,556.062589
1.0,199,556.062597
1.0,199,556.660732
1.0,199,556.660799
1.0,199,556.660811
1.0,199,556.660819
1.0,199,557.256256
1.0,199,557.256317
1.0,199,557.256328
1.0,199,557.256336
1.0,199,557.84712
1.0,199,557.847184
1.0,199,557.847195
1.0,199,557.847203
1.0,199,558.437334
1.0,199,558.442841
1.0,199,558.442875
1.0,199,558.442885
1.0,199,559.033034
1.0,199,559.033099
1.0,199,559.033111
1.0,199,559.033119
1.0,199,559.623898
1.0,199,559.623961
1.0,199,559.623973
1.0,199,559.62398
1.0,199,560.217278
1.0,199,560.217339
1.0,199,560.21735
1.0,199,560.217359
1.0,199,560.820918
1.0,199,560.820983
1.0,199,560.820994
1.0,199,560.821002
1.0,199,561.421902
1.0,199,561.421963
1.0,199,561.421975
1.0,199,561.421984
1.0,199,562.021786
1.0,199,562.02186
1.0,199,562.021874
1.0,199,562.021882
1.0,199,562.626872
1.0,199,562.626932
1.0,199,562.626944
1.0,199,562.626953
1.0,199,563.229045
1.0,199,563.229113
1.0,199,563.229142
1.0,199,563.229161
1.0,199,563.827566
1.0,199,563.827628
1.0,199,563.827642
1.0,199,563.827651
1.0,199,564.426303
1.0,199,564.426385
1.0,199,564.426397
1.0,199,564.426407
1.0,199,565.018057
1.0,199,565.018127
1.0,199,565.018138
1.0,199,565.018148
1.0,199,565.604438
1.0,199,565.604503
1.0,199,565.604516
1.0,199,565.604525
1.0,199,566.193178
1.0,199,566.193246
1.0,199,566.193257
1.0,199,566.193266
1.0,199,566.780003
1.0,199,566.780076
1.0,199,566.780087
1.0,199,566.780095
1.0,199,567.364578
1.0,199,567.364644
1.0,199,567.364655
1.0,199,567.364663
1.0,199,567.959323
1.0,199,567.959384
1.0,199,567.959395
1.0,199,567.959404
1.0,199,568.534798
1.0,199,568.534857
1.0,199,568.534869
1.0,199,568.534878
1.0,199,569.118834
1.0,199,569.118897
1.0,199,569.118911
1.0,199,569.118919
1.0,199,569.707279
1.0,199,569.707344
1.0,199,569.707355
1.0,199,569.707363
1.0,199,570.286789
1.0,199,570.28685
1.0,199,570.286861
1.0,199,570.28687
1.0,199,570.869887
1.0,199,570.869956
1.0,199,570.869967
1.0,199,570.869975
1.0,199,571.459019
1.0,199,571.45908
1.0,199,571.459091
1.0,199,571.4591
5.0,199,572.040079
5.0,199,572.040141
1.0,199,572.040152
5.0,199,572.04016
3.0,199,572.624237
3.0,199,572.624297
1.0,199,572.624308
5.0,199,572.624316
1.0,199,573.245689
6.0,199,573.245754
1.0,199,573.245765
6.0,199,573.245774
6.0,199,573.824735
1.0,199,573.824796
2.0,199,573.824808
6.0,199,573.824817
5.0,199,574.409717
5.0,199,574.409788
5.0,199,574.4098
6.0,199,574.409809
6.0,199,575.000793
6.0,199,575.000857
7.0,199,575.000868
4.0,199,575.000877
5.0,199,575.609647
5.0,199,575.609721
5.0,199,575.609733
6.0,199,575.609741
8.0,199,576.239735
5.0,199,576.239796
6.0,199,576.239807
5.0,199,576.239816
5.0,199,576.835436
6.0,199,576.8355
5.0,199,576.835512
5.0,199,576.83552
5.0,199,577.429238
6.0,199,577.429285
7.0,199,577.429297
6.0,199,577.429305
6.0,199,578.025108
7.0,199,578.025172
7.0,199,578.025183
5.0,199,578.025192
5.0,199,578.609131
6.0,199,578.609189
6.0,199,578.6092
6.0,199,578.609208
5.0,199,579.190793
7.0,199,579.190869
6.0,199,579.190883
6.0,199,579.190891
7.0,199,579.777477
5.0,199,579.777542
5.0,199,579.777553
8.0,199,579.777561
6.0,199,580.367066
7.0,199,580.367132
7.0,199,580.367144
4.0,199,580.367152
7.0,199,580.944808
7.0,199,580.944875
7.0,199,580.944886
6.0,199,580.944898
7.0,199,581.536732
6.0,199,581.536802
6.0,199,581.536814
8.0,199,581.536823
7.0,199,582.130036
5.0,199,582.130095
6.0,199,582.130108
7.0,199,582.130117
6.0,199,582.7303
5.0,199,582.730368
5.0,199,582.73038
5.0,199,582.730389
5.0,199,583.318262
5.0,199,583.318331
7.0,199,583.318346
6.0,199,583.318356
9.0,199,583.898388
6.0,199,583.898457
7.0,199,583.89847
7.0,199,583.898482
7.0,199,584.489914
6.0,199,584.489976
6.0,199,584.489987
8.0,199,584.489995
7.0,199,585.083391
7.0,199,585.083452
6.0,199,585.083463
8.0,199,585.083472
6.0,199,585.672777
5.0,199,585.672847
7.0,199,585.672859
6.0,199,585.672868
5.0,199,586.258519
7.0,199,586.258585
6.0,199,586.258597
5.0,199,586.258605
6.0,199,586.843925
7.0,199,586.843991
5.0,199,586.844002
7.0,199,586.84401
4.0,199,587.437554
7.0,199,587.437628
5.0,199,587.43764
6.0,199,587.437649
7.0,199,588.033487
6.0,199,588.033549
5.0,199,588.03356
6.0,199,588.033568
5.0,199,588.624716
4.0,199,588.624784
4.0,199,588.624796
5.0,199,588.624805
5.0,199,589.213093
6.0,199,589.213151
4.0,199,589.213162
4.0,199,589.213171
6.0,199,589.815332
5.0,199,589.815403
5.0,199,589.815417
4.0,199,589.815427
7.0,199,590.411001
5.0,199,590.41106
5.0,199,590.411071
6.0,199,590.41108
5.0,199,590.996773
5.0,199,590.996838
6.0,199,590.996849
5.0,199,590.996858
6.0,199,591.584069
6.0,199,591.584136
7.0,199,591.584148
7.0,199,591.584157
6.0,199,592.171614
5.0,199,592.171683
5.0,199,592.171694
6.0,199,592.171703
4.0,199,592.757468
6.0,199,592.757529
5.0,199,592.757541
5.0,199,592.757549
6.0,199,593.332717
6.0,199,593.332793
5.0,199,593.332806
6.0,199,593.332815
5.0,199,593.929207
5.0,199,593.929275
5.0,199,593.929286
6.0,199,593.929294
7.0,199,594.517755
6.0,199,594.517819
5.0,199,594.517831
6.0,199,594.51784
6.0,199,595.108593
4.0,199,595.108659
5.0,199,595.10867
6.0,199,595.108679
7.0,199,595.703435
5.0,199,595.703499
6.0,199,595.703512
5.0,199,595.703521
6.0,199,596.297758
5.0,199,596.297827
4.0,199,596.297838
4.0,199,596.297847
4.0,199,596.890668
5.0,199,596.890745
5.0,199,596.890761
6.0,199,596.89077
5.0,199,597.470892
4.0,199,597.470954
5.0,199,597.470966
7.0,199,597.470975
5.0,199,598.058739
5.0,199,598.058803
5.0,199,598.058815
5.0,199,598.058824
4.0,199,598.642594
6.0,199,598.642662
5.0,199,598.642673
6.0,199,598.642681
5.0,199,599.232783
5.0,199,599.232862
6.0,199,599.232874
5.0,199,599.232882
5.0,199,599.841146
5.0,199,599.841214
5.0,199,599.841226
5.0,199,599.841235
5.0,199,600.444315
5.0,199,600.444375
4.0,199,600.444386
6.0,199,600.444395
5.0,199,601.03037
6.0,199,601.03044
5.0,199,601.030455
6.0,199,601.030463
5.0,199,601.614305
5.0,199,601.614377
5.0,199,601.614397
6.0,199,601.614406
5.0,199,602.209259
4.0,199,602.209332
5.0,199,602.209344
6.0,199,602.209353
5.0,199,602.800696
6.0,199,602.800768
6.0,199,602.80078
5.0,199,602.800789
5.0,199,603.386874
5.0,199,603.386933
6.0,199,603.386944
5.0,199,603.386952
5.0,199,603.980482
4.0,199,603.980664
6.0,199,603.980682
4.0,199,603.980691
5.0,199,604.570686
5.0,199,604.570761
4.0,199,604.570783
6.0,199,604.570792
5.0,199,605.15271
4.0,199,605.152775
4.0,199,605.152786
5.0,199,605.152794
5.0,199,605.745963
5.0,199,605.746026
5.0,199,605.746038
5.0,199,605.746046
4.0,199,606.326542
4.0,199,606.326608
4.0,199,606.326619
5.0,199,606.326627
5.0,199,606.907658
4.0,199,606.90773
5.0,199,606.907742
4.0,199,606.907754
4.0,199,607.505356
4.0,199,607.505421
4.0,199,607.505432
4.0,199,607.505441
4.0,199,608.102975
4.0,199,608.103036
4.0,199,608.103047
4.0,199,608.103056
4.0,199,608.698055
4.0,199,608.698118
4.0,199,608.698133
4.0,199,608.698142
5.0,199,609.303175
4.0,199,609.30324
5.0,199,609.303251
4.0,199,609.303259
4.0,199,609.903682
5.0,199,609.903739
4.0,199,609.903751
5.0,199,609.903759
4.0,199,610.511559
6.0,199,610.511621
5.0,199,610.511632
5.0,199,610.511641
5.0,199,611.126325
5.0,199,611.126385
5.0,199,611.126397
5.0,199,611.126405
6.0,199,611.7325
4.0,199,611.732559
5.0,199,611.732572
4.0,199,611.732581
5.0,199,612.328217
4.0,199,612.328279
4.0,199,612.32829
4.0,199,612.328299
4.0,199,612.935121
4.0,199,612.935194
5.0,199,612.935209
4.0,199,612.935218
6.0,199,613.533948
4.0,199,613.534014
5.0,199,613.534025
5.0,199,613.534034
4.0,199,614.129692
5.0,199,614.12977
4.0,199,614.129781
5.0,199,614.129789
4.0,199,614.707599
4.0,199,614.707663
2.0,199,614.707675
4.0,199,614.707684
5.0,199,615.291131
5.0,199,615.2912
4.0,199,615.291215
5.0,199,615.291224
4.0,199,615.885249
4.0,199,615.885314
4.0,199,615.885325
4.0,199,615.885333
4.0,199,616.468456
4.0,199,616.468514
4.0,199,616.468525
4.0,199,616.468534
4.0,199,617.056078
4.0,199,617.056147
5.0,199,617.056159
4.0,199,617.056168
5.0,199,617.649443
4.0,199,617.649512
5.0,199,617.649524
5.0,199,617.649533
5.0,199,618.253676
4.0,199,618.253739
4.0,199,618.253752
5.0,199,618.25376
4.0,199,618.847419
4.0,199,618.847482
5.0,199,618.847493
5.0,199,618.847504
4.0,199,619.432577
5.0,199,619.432647
4.0,199,619.432659
5.0,199,619.432667
4.0,199,620.03508
4.0,199,620.035147
5.0,199,620.035159
5.0,199,620.035167
4.0,199,620.63321
4.0,199,620.633271
6.0,199,620.633283
5.0,199,620.633291
5.0,199,621.234445
5.0,199,621.234507
5.0,199,621.234518
5.0,199,621.234527
3.0,199,621.835797
5.0,199,621.835855
4.0,199,621.835866
5.0,199,621.835874
5.0,199,622.432869
5.0,199,622.432939
5.0,199,622.432951
5.0,199,622.432959
4.0,199,623.034499
5.0,199,623.034562
5.0,199,623.034573
5.0,199,623.034581
6.0,199,623.628941
5.0,199,623.629006
5.0,199,623.629017
5.0,199,623.629026
5.0,199,624.222018
4.0,199,624.222087
5.0,199,624.2221
5.0,199,624.222109
5.0,199,624.809715
4.0,199,624.809786
4.0,199,624.809798
4.0,199,624.809806
5.0,199,625.385959
4.0,199,625.386028
4.0,199,625.386041
4.0,199,625.38605
5.0,199,625.981923
4.0,199,625.98199
4.0,199,625.982005
4.0,199,625.982013
4.0,199,626.568016
5.0,199,626.568079
5.0,199,626.568091
4.0,199,626.568099
5.0,199,627.153032
6.0,199,627.153093
4.0,199,627.153105
5.0,199,627.153114
4.0,199,627.751925
5.0,199,627.751984
5.0,199,627.751995
4.0,199,627.752004
5.0,199,628.355843
5.0,199,628.355903
5.0,199,628.355915
5.0,199,628.355923
5.0,199,628.949973
5.0,199,628.950035
5.0,199,628.950049
5.0,199,628.95006
5.0,199,629.533624
4.0,199,629.533688
5.0,199,629.533699
5.0,199,629.533707
5.0,199,630.127213
4.0,199,630.127277
5.0,199,630.127298
5.0,199,630.127307
5.0,199,630.718675
7.0,199,630.718749
5.0,199,630.718763
3.0,199,630.718771
4.0,199,631.303772
4.0,199,631.303836
5.0,199,631.303848
5.0,199,631.303856
5.0,199,631.90075
5.0,199,631.900812
5.0,199,631.900823
5.0,199,631.900832
4.0,199,632.492604
5.0,199,632.492675
5.0,199,632.492687
4.0,199,632.492695
4.0,199,633.076927
5.0,199,633.077003
4.0,199,633.077015
5.0,199,633.077024
5.0,199,633.661225
5.0,199,633.661287
5.0,199,633.661299
6.0,199,633.661307
4.0,199,634.266548
5.0,199,634.266612
4.0,199,634.266623
4.0,199,634.266632
5.0,199,634.863277
4.0,199,634.863337
5.0,199,634.863348
5.0,199,634.863357
5.0,199,635.465788
4.0,199,635.465852
4.0,199,635.465864
4.0,199,635.465872
5.0,199,636.05228
4.0,199,636.052349
4.0,199,636.05236
5.0,199,636.052369
4.0,199,636.642722
5.0,199,636.642782
5.0,199,636.642795
3.0,199,636.642803
4.0,199,637.242919
4.0,199,637.242987
4.0,199,637.242999
4.0,199,637.243008
4.0,199,637.825988
4.0,199,637.82606
4.0,199,637.826072
6.0,199,637.826081
5.0,199,638.41815
4.0,199,638.41822
4.0,199,638.418234
4.0,199,638.418243
4.0,199,639.011084
6.0,199,639.011147
6.0,199,639.011158
4.0,199,639.011167
3.0,199,639.606192
4.0,199,639.606258
3.0,199,639.60627
4.0,199,639.606279
5.0,199,640.216558
4.0,199,640.216619
4.0,199,640.216631
5.0,199,640.216639
4.0,199,640.819731
4.0,199,640.819792
3.0,199,640.819805
4.0,199,640.819813
6.0,199,641.426367
6.0,199,641.426433
5.0,199,641.426445
6.0,199,641.426454
4.0,199,642.010596
5.0,199,642.013573
4.0,199,642.013618
6.0,199,642.013633
5.0,199,642.59804
6.0,199,642.598105
4.0,199,642.598117
6.0,199,642.598127
6.0,199,643.186874
5.0,199,643.186935
5.0,199,643.186946
5.0,199,643.186954
6.0,199,643.775781
6.0,199,643.77584
6.0,199,643.775851
6.0,199,643.775859
6.0,199,644.371324
6.0,199,644.371395
6.0,199,644.371409
6.0,199,644.371417
5.0,199,644.951387
5.0,199,644.951458
5.0,199,644.951469
6.0,199,644.951477
7.0,199,645.539765
6.0,199,645.539831
5.0,199,645.539842
6.0,199,645.53985
6.0,199,646.129139
6.0,199,646.129208
5.0,199,646.129219
5.0,199,646.129228
5.0,199,646.716594
4.0,199,646.716663
5.0,199,646.716674
5.0,199,646.716683
4.0,199,647.30246
5.0,199,647.302526
6.0,199,647.302538
6.0,199,647.302547
4.0,199,647.901672
3.0,199,647.901735
5.0,199,647.901746
5.0,199,647.901754
5.0,199,648.504791
4.0,199,648.504864
5.0,199,648.504877
5.0,199,648.504887
4.0,199,649.093007
4.0,199,649.093071
3.0,199,649.093082
4.0,199,649.093091
4.0,199,649.67647
3.0,199,649.676539
4.0,199,649.676551
5.0,199,649.676559
4.0,199,650.272985
5.0,199,650.273049
4.0,199,650.273061
4.0,199,650.27307
3.0,199,650.878836
5.0,199,650.878905
4.0,199,650.878916
4.0,199,650.878924
3.0,199,651.48251
2.0,199,651.482574
3.0,199,651.482586
3.0,199,651.482595
2.0,199,652.070317
4.0,199,652.070376
4.0,199,652.070388
2.0,199,652.070397
2.0,199,652.658463
3.0,199,652.658553
2.0,199,652.658567
2.0,199,652.658576
3.0,199,653.248459
3.0,199,653.248521
2.0,199,653.248533
4.0,199,653.248541
2.0,199,653.841685
3.0,199,653.841754
3.0,199,653.841765
2.0,199,653.841774
2.0,199,654.440122
3.0,199,654.440191
1.0,199,654.440204
5.0,199,654.440213
3.0,199,655.040816
3.0,199,655.040881
2.0,199,655.040896
3.0,199,655.040904
3.0,199,655.628155
3.0,199,655.628219
3.0,199,655.628231
3.0,199,655.628239
2.0,199,656.232651
3.0,199,656.232714
3.0,199,656.232725
2.0,199,656.232738
3.0,199,656.819922
2.0,199,656.819986
2.0,199,656.819998
3.0,199,656.820008
2.0,199,657.407908
2.0,199,657.40797
3.0,199,657.407982
2.0,199,657.40799
2.0,199,658.003769
3.0,199,658.004616
2.0,199,658.004656
2.0,199,658.004667
3.0,199,658.585802
2.0,199,658.585873
3.0,199,658.585884
2.0,199,658.585893
4.0,199,659.164981
2.0,199,659.165049
3.0,199,659.16506
2.0,199,659.165069
2.0,199,659.745141
2.0,199,659.745201
1.0,199,659.745212
2.0,199,659.745221
1.0,199,660.163554
2.0,199,660.163617
2.0,199,660.163628
3.0,199,660.163637
3.0,199,660.748559
2.0,199,660.748628
3.0,199,660.748643
1.0,199,660.748652
3.0,199,661.338643
1.0,199,661.338702
1.0,199,661.338713
2.0,199,661.338722
3.0,199,661.921258
2.0,199,661.921324
2.0,199,661.921336
1.0,199,661.921344
2.0,199,662.51343
2.0,199,662.513494
3.0,199,662.513506
2.0,199,662.513515
1.0,199,663.107625
4.0,199,663.107706
3.0,199,663.107718
1.0,199,663.10773
1.0,199,663.732983
1.0,199,663.733084
2.0,199,663.733099
2.0,199,663.733108
1.0,199,664.364969
4.0,199,664.36503
1.0,199,664.365041
2.0,199,664.36505
2.0,199,665.156842
1.0,199,665.156894
2.0,199,665.156907
2.0,199,665.156916
